#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-01-30T21:58:53 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e3336079635	
#INFO	-out.max=unlimited	
#INFO	queryParameters=24	
#-oc.form=dec
#-out.max=unlimited
#-out.all=2
#-order=I
#-nav=cat:J/A+A/630/A58&tab:{J/A+A/630/A58/table2}&key:source=J/A+A/630/A58&HTTPPRM:&&-ref=VIZ5e3336079635&-out.max=unlimited&-out.form=HTML Table&-out.all=2&-order=I&-oc.form=dec&-out.src=J/A+A/630/A58/table2&-out=vu&-out=Ju&-out=vl&-out=Jl&-out=sigma&-out=Dsigma&-out=lambda&-out=Dlambda&-out=Aqua&-out=Ama&-out=A&-out=Atot&-out=Eu&-out=DEu&-out=Tu&-out=gu&-meta=1u&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-out.src=J/A+A/630/A58/table2
#-source=J/A+A/630/A58/table2
#-out=vu
#-out=Ju
#-out=vl
#-out=Jl
#-out=sigma
#-out=Dsigma
#-out=lambda
#-out=Dlambda
#-out=Aqua
#-out=Ama
#-out=A
#-out=Atot
#-out=Eu
#-out=DEu
#-out=Tu
#-out=gu
#-source=J/A+A/630/A58
#
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_36300058
#Name: J/A+A/630/A58
#Title: Full infrared spectrum of molecular hydrogen (Roueff+, 2019)
#Table	J_A_A_630_A58_table2:
#Name: J/A+A/630/A58/table2
#Title: List of all infrared transition of the X H2 rovibrational states
#Column	vu	(I2)	Upper state vibrational quantum number	[ucd=phys.atmol.qn]
#Column	Ju	(I2)	Upper state rotational quantum number	[ucd=phys.atmol.qn]
#Column	vl	(I2)	Lower state vibrational quantum number	[ucd=phys.atmol.qn]
#Column	Jl	(I2)	Lower state rotational quantum number	[ucd=phys.atmol.qn]
#Column	sigma	(F16.6)	Transition wave-number, {sigma}	[ucd=em.wavenumber;phys.atmol.transition]
#Column	Dsigma	(F7)	Transition wave-number accuracy, {Delta}{sigma}	[ucd=stat.error]
#Column	lambda	(F17.9)	Transition wavelength, {lambda}	[ucd=em.wl;phys.atmol.transition]
#Column	Dlambda	(F7)	Transition wavelength accuracy, {Delta}{lambda}	[ucd=stat.error]
#Column	Aqua	(E9.2)	Electric quadrupole transition Einstein coefficient Aqua(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb;phys.atmol.transition]
#Column	Ama	(E9.2)	Magnetic dipole transition Einstein coefficient Ama(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb;phys.atmol.transition]
#Column	A	(E9.2)	Full radiative transition emission probability Einstein coefficient A(vu,Ju --> vl,Jl) = Aqua(vu,Ju --> vl,Jl) + Ama(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb]
#Column	Atot	(E9.2)	Total level emission probability of the upper level A_tot_(vu,Ju) = {Sum}(vl,Jl) A(vu,Ju --> vl,Jl)	[ucd=stat.probability;phys.atmol.level]
#Column	Eu	(F16.6)	Upper level energy (origin is the H_2 dissociation limit)	[ucd=phys.energy;phys.atmol.level]
#Column	DEu	(F7)	Upper level energy accuracy, {Delta}Eu	[ucd=stat.error]
#Column	Tu	(F11.1)	Upper level term energy (computed from (0,0) level with a dissociation energy of 36118.0695cm^-1^)	[ucd=phys.energy;phys.atmol.level]
#Column	gu	(I3)	Upper level statistical weight (1)	[ucd=stat.weight;phys.atmol.level]
vu	Ju	vl	Jl	sigma	Dsigma	lambda	Dlambda	Aqua	Ama	A	Atot	Eu	DEu	Tu	gu
 1	18	 0	18	     3290.727734	  2e-05	      3.038841499	  1e-08	 9.62e-08	 1.19e-07	 2.16e-07	 2.64e-06	   -16522.534870	  7e-05	    28193.6	 37
 1	18	 0	16	     6109.544980	  4e-05	      1.636783105	  1e-08	 1.03e-07	 0.00e+00	 1.03e-07	 2.64e-06	   -16522.534870	  7e-05	    28193.6	 37
 1	18	 1	16	     2659.279169	  2e-05	      3.760417528	  3e-08	 2.32e-06	 0.00e+00	 2.32e-06	 2.64e-06	   -16522.534870	  7e-05	    28193.6	 37
 1	19	 0	21	      269.400650	  6e-06	     37.119435309	  8e-07	 3.30e-12	 0.00e+00	 3.30e-12	 3.04e-06	   -15160.757101	  6e-05	    30152.9	117
 1	19	 0	19	     3206.980391	  2e-05	      3.118198049	  2e-08	 8.45e-08	 1.32e-07	 2.16e-07	 3.04e-06	   -15160.757101	  6e-05	    30152.9	117
 1	19	 0	17	     6075.759873	  4e-05	      1.645884664	  1e-08	 1.90e-07	 0.00e+00	 1.90e-07	 3.04e-06	   -15160.757101	  6e-05	    30152.9	117
 1	19	 1	17	     2703.895122	  2e-05	      3.698368298	  3e-08	 2.64e-06	 0.00e+00	 2.64e-06	 3.04e-06	   -15160.757101	  6e-05	    30152.9	117
 1	20	 0	22	      163.200189	  6e-06	     61.274438843	  2e-06	 2.85e-13	 0.00e+00	 2.85e-13	 3.45e-06	   -13784.367310	  5e-05	    32133.2	 41
 1	20	 0	20	     3120.713868	  1e-05	      3.204395027	  1e-08	 7.34e-08	 1.44e-07	 2.18e-07	 3.45e-06	   -13784.367310	  5e-05	    32133.2	 41
 1	20	 0	18	     6028.895294	  4e-05	      1.658678665	  1e-08	 3.03e-07	 0.00e+00	 3.03e-07	 3.45e-06	   -13784.367310	  5e-05	    32133.2	 41
 1	20	 1	18	     2738.167560	  2e-05	      3.652077450	  3e-08	 2.93e-06	 0.00e+00	 2.93e-06	 3.45e-06	   -13784.367310	  5e-05	    32133.2	 41
 1	21	 0	23	       63.486353	  6e-06	    157.514166864	  2e-05	 2.70e-15	 0.00e+00	 2.70e-15	 3.86e-06	   -12398.177240	  4e-05	    34127.6	129
 1	21	 0	21	     3031.980512	  1e-05	      3.298174233	  1e-08	 6.30e-08	 1.57e-07	 2.20e-07	 3.86e-06	   -12398.177240	  4e-05	    34127.6	129
 1	21	 0	19	     5969.560253	  4e-05	      1.675165268	  1e-08	 4.40e-07	 0.00e+00	 4.40e-07	 3.86e-06	   -12398.177240	  4e-05	    34127.6	129
 1	21	 1	19	     2762.579861	  2e-05	      3.619804857	  3e-08	 3.20e-06	 0.00e+00	 3.20e-06	 3.86e-06	   -12398.177240	  4e-05	    34127.6	129
 1	22	 0	22	     2940.788783	  1e-05	      3.400448226	  1e-08	 5.33e-08	 1.70e-07	 2.23e-07	 4.25e-06	   -11006.778717	  4e-05	    36129.5	 45
 1	22	 0	20	     5898.302461	  3e-05	      1.695403053	  1e-08	 5.96e-07	 0.00e+00	 5.96e-07	 4.25e-06	   -11006.778717	  4e-05	    36129.5	 45
 1	22	 1	20	     2777.588594	  2e-05	      3.600245199	  3e-08	 3.43e-06	 0.00e+00	 3.43e-06	 4.25e-06	   -11006.778717	  4e-05	    36129.5	 45
 1	23	 0	23	     2847.096861	  1e-05	      3.512349768	  1e-08	 4.45e-08	 1.83e-07	 2.27e-07	 4.61e-06	    -9614.566732	  3e-05	    38132.6	141
 1	23	 0	21	     5815.591020	  3e-05	      1.719515689	  1e-08	 7.69e-07	 0.00e+00	 7.69e-07	 4.61e-06	    -9614.566732	  3e-05	    38132.6	141
 1	23	 1	21	     2783.610508	  2e-05	      3.592456621	  3e-08	 3.61e-06	 0.00e+00	 3.61e-06	 4.61e-06	    -9614.566732	  3e-05	    38132.6	141
 1	24	 0	24	     2750.804239	  1e-05	      3.635300491	  2e-08	 3.64e-08	 1.95e-07	 2.31e-07	 4.93e-06	    -8225.769056	  2e-05	    40130.8	 49
 1	24	 0	22	     5721.798443	  3e-05	      1.747702248	  9e-09	 9.53e-07	 0.00e+00	 9.53e-07	 4.93e-06	    -8225.769056	  2e-05	    40130.8	 49
 1	24	 1	22	     2781.009661	  2e-05	      3.595816347	  2e-08	 3.74e-06	 0.00e+00	 3.74e-06	 4.93e-06	    -8225.769056	  2e-05	    40130.8	 49
 1	24	 2	22	       69.255930	  3e-04	    144.391967590	  7e-04	 8.12e-15	 0.00e+00	 8.12e-15	 4.93e-06	    -8225.769056	  2e-05	    40130.8	 49
 1	25	 0	25	     2651.740199	  1e-05	      3.771108498	  2e-08	 2.92e-08	 2.07e-07	 2.36e-07	 5.20e-06	    -6844.483272	  8e-06	    42118.2	153
 1	25	 0	23	     5617.180321	  3e-05	      1.780252623	  9e-09	 1.14e-06	 0.00e+00	 1.14e-06	 5.20e-06	    -6844.483272	  8e-06	    42118.2	153
 1	25	 1	23	     2770.083460	  2e-05	      3.609999534	  2e-08	 3.82e-06	 0.00e+00	 3.82e-06	 5.20e-06	    -6844.483272	  8e-06	    42118.2	153
 1	25	 2	23	      154.610614	  3e-04	     64.678612556	  1e-04	 4.75e-13	 0.00e+00	 4.75e-13	 5.20e-06	    -6844.483272	  8e-06	    42118.2	153
 1	26	 0	26	     2549.647489	  1e-05	      3.922110819	  1e-08	 2.29e-08	 2.18e-07	 2.40e-07	 5.40e-06	    -5474.723111	  3e-06	    44088.9	 53
 1	26	 0	24	     5501.850184	  3e-05	      1.817570393	  9e-09	 1.34e-06	 0.00e+00	 1.34e-06	 5.40e-06	    -5474.723111	  3e-06	    44088.9	 53
 1	26	 1	24	     2751.045945	  2e-05	      3.634981094	  2e-08	 3.83e-06	 0.00e+00	 3.83e-06	 5.40e-06	    -5474.723111	  3e-06	    44088.9	 53
 1	26	 2	24	      235.320032	  3e-04	     42.495319735	  5e-05	 4.08e-12	 0.00e+00	 4.08e-12	 5.40e-06	    -5474.723111	  3e-06	    44088.9	 53
 1	27	 0	27	     2444.158440	  9e-06	      4.091387791	  1e-08	 1.74e-08	 2.27e-07	 2.45e-07	 5.54e-06	    -4120.477578	  9e-06	    46037.4	165
 1	27	 0	25	     5375.745893	  3e-05	      1.860206974	  9e-09	 1.53e-06	 0.00e+00	 1.53e-06	 5.54e-06	    -4120.477578	  9e-06	    46037.4	165
 1	27	 1	25	     2724.005694	  2e-05	      3.671064279	  2e-08	 3.77e-06	 0.00e+00	 3.77e-06	 5.54e-06	    -4120.477578	  9e-06	    46037.4	165
 1	27	 2	25	      311.866970	  2e-04	     32.064953849	  2e-05	 1.75e-11	 0.00e+00	 1.75e-11	 5.54e-06	    -4120.477578	  9e-06	    46037.4	165
 1	28	 0	28	     2334.758779	  8e-06	      4.283097719	  1e-08	 1.28e-08	 2.35e-07	 2.48e-07	 5.59e-06	    -2785.789085	  2e-05	    47957.7	 57
 1	28	 0	26	     5238.581515	  2e-05	      1.908913696	  9e-09	 1.70e-06	 0.00e+00	 1.70e-06	 5.59e-06	    -2785.789085	  2e-05	    47957.7	 57
 1	28	 1	26	     2688.934026	  1e-05	      3.718945836	  2e-08	 3.64e-06	 0.00e+00	 3.64e-06	 5.59e-06	    -2785.789085	  2e-05	    47957.7	 57
 1	28	 2	26	      384.754916	  2e-04	     25.990571099	  1e-05	 5.25e-11	 0.00e+00	 5.25e-11	 5.59e-06	    -2785.789085	  2e-05	    47957.7	 57
 1	29	 0	29	     2220.730444	  7e-06	      4.503022880	  1e-08	 8.96e-09	 2.41e-07	 2.50e-07	 5.56e-06	    -1474.861917	  2e-05	    49843.8	177
 1	29	 0	27	     5089.774101	  2e-05	      1.964723739	  9e-09	 1.86e-06	 0.00e+00	 1.86e-06	 5.56e-06	    -1474.861917	  2e-05	    49843.8	177
 1	29	 1	27	     2645.615661	  1e-05	      3.779838526	  2e-08	 3.45e-06	 0.00e+00	 3.45e-06	 5.56e-06	    -1474.861917	  2e-05	    49843.8	177
 1	29	 2	27	      454.522225	  2e-04	     22.001124367	  8e-06	 1.26e-10	 0.00e+00	 1.26e-10	 5.56e-06	    -1474.861917	  2e-05	    49843.8	177
 1	30	 0	30	     2101.056352	  6e-06	      4.759510610	  1e-08	 5.92e-09	 2.43e-07	 2.49e-07	 5.44e-06	     -192.222663	  3e-05	    51689.3	 61
 1	30	 0	28	     4928.325200	  2e-05	      2.029086879	  9e-09	 2.00e-06	 0.00e+00	 2.00e-06	 5.44e-06	     -192.222663	  3e-05	    51689.3	 61
 1	30	 1	28	     2593.566422	  1e-05	      3.855694581	  2e-08	 3.19e-06	 0.00e+00	 3.19e-06	 5.44e-06	     -192.222663	  3e-05	    51689.3	 61
 1	30	 2	28	      521.766617	  1e-04	     19.165656970	  4e-06	 2.63e-10	 0.00e+00	 2.63e-10	 5.44e-06	     -192.222663	  3e-05	    51689.3	 61
 2	 0	 0	 2	     7732.629624	  2e-03	      1.293221127	  3e-07	 3.47e-07	 0.00e+00	 3.47e-07	 1.63e-06	   -28031.066696	  2e-03	    11635.4	  1
 2	 0	 1	 2	     3589.164236	  8e-04	      2.786163949	  6e-07	 1.28e-06	 0.00e+00	 1.28e-06	 1.63e-06	   -28031.066696	  2e-03	    11635.4	  1
 2	 1	 0	 3	     7488.275586	  2e-03	      1.335420937	  3e-07	 1.60e-07	 0.00e+00	 1.60e-07	 1.63e-06	   -27924.275021	  2e-03	    11789.0	  9
 2	 1	 0	 1	     8075.307619	  2e-03	      1.238342918	  3e-07	 1.94e-07	 1.42e-11	 1.94e-07	 1.63e-06	   -27924.275021	  2e-03	    11789.0	  9
 2	 1	 1	 3	     3362.402883	  8e-04	      2.974063593	  7e-07	 6.39e-07	 0.00e+00	 6.39e-07	 1.63e-06	   -27924.275021	  2e-03	    11789.0	  9
 2	 1	 1	 1	     3920.053759	  8e-04	      2.550985424	  5e-07	 6.36e-07	 1.38e-09	 6.38e-07	 1.63e-06	   -27924.275021	  2e-03	    11789.0	  9
 2	 2	 0	 4	     7237.563558	  2e-03	      1.381680440	  3e-07	 1.03e-07	 0.00e+00	 1.03e-07	 1.63e-06	   -27711.708449	  2e-03	    12094.9	  5
 2	 2	 0	 2	     8051.987871	  2e-03	      1.241929342	  3e-07	 1.38e-07	 4.26e-11	 1.38e-07	 1.63e-06	   -27711.708449	  2e-03	    12094.9	  5
 2	 2	 0	 0	     8406.361006	  2e-03	      1.189575370	  2e-07	 1.28e-07	 0.00e+00	 1.28e-07	 1.63e-06	   -27711.708449	  2e-03	    12094.9	  5
 2	 2	 1	 4	     3134.981460	  8e-04	      3.189811528	  8e-07	 4.40e-07	 0.00e+00	 4.40e-07	 1.63e-06	   -27711.708449	  2e-03	    12094.9	  5
 2	 2	 1	 2	     3908.522483	  8e-04	      2.558511571	  5e-07	 4.49e-07	 4.15e-09	 4.53e-07	 1.63e-06	   -27711.708449	  2e-03	    12094.9	  5
 2	 2	 1	 0	     4245.194785	  8e-04	      2.355604514	  5e-07	 3.68e-07	 0.00e+00	 3.68e-07	 1.63e-06	   -27711.708449	  2e-03	    12094.9	  5
 2	 2	 2	 0	      319.358247	  2e-05	     31.312797130	  2e-06	 2.56e-11	 0.00e+00	 2.56e-11	 1.63e-06	   -27711.708449	  2e-03	    12094.9	  5
 2	 3	 0	 5	     6982.512598	  2e-03	      1.432149224	  3e-07	 6.96e-08	 0.00e+00	 6.96e-08	 1.62e-06	   -27395.367310	  2e-03	    12550.0	 21
 2	 3	 0	 3	     8017.183297	  2e-03	      1.247320864	  3e-07	 1.29e-07	 8.54e-11	 1.29e-07	 1.62e-06	   -27395.367310	  2e-03	    12550.0	 21
 2	 3	 0	 1	     8604.215330	  2e-03	      1.162221030	  2e-07	 1.90e-07	 0.00e+00	 1.90e-07	 1.62e-06	   -27395.367310	  2e-03	    12550.0	 21
 2	 3	 1	 5	     2908.780292	  8e-04	      3.437867077	  9e-07	 3.17e-07	 0.00e+00	 3.17e-07	 1.62e-06	   -27395.367310	  2e-03	    12550.0	 21
 2	 3	 1	 3	     3891.310594	  8e-04	      2.569828277	  5e-07	 4.11e-07	 8.30e-09	 4.20e-07	 1.62e-06	   -27395.367310	  2e-03	    12550.0	 21
 2	 3	 1	 1	     4448.961470	  9e-04	      2.247715578	  4e-07	 4.98e-07	 0.00e+00	 4.98e-07	 1.62e-06	   -27395.367310	  2e-03	    12550.0	 21
 2	 3	 2	 1	      528.907711	  3e-05	     18.906890166	  9e-07	 4.13e-10	 0.00e+00	 4.13e-10	 1.62e-06	   -27395.367310	  2e-03	    12550.0	 21
 2	 4	 0	 6	     6725.000728	  2e-03	      1.486988687	  3e-07	 4.70e-08	 0.00e+00	 4.70e-08	 1.60e-06	   -26978.171713	  2e-03	    13150.3	  9
 2	 4	 0	 4	     7971.100293	  2e-03	      1.254531951	  3e-07	 1.25e-07	 1.43e-10	 1.25e-07	 1.60e-06	   -26978.171713	  2e-03	    13150.3	  9
 2	 4	 0	 2	     8785.524607	  2e-03	      1.138235956	  2e-07	 2.38e-07	 0.00e+00	 2.38e-07	 1.60e-06	   -26978.171713	  2e-03	    13150.3	  9
 2	 4	 1	 6	     2685.508944	  8e-04	      3.723688957	  1e-06	 2.28e-07	 0.00e+00	 2.28e-07	 1.60e-06	   -26978.171713	  2e-03	    13150.3	  9
 2	 4	 1	 4	     3868.518195	  8e-04	      2.584969101	  5e-07	 3.91e-07	 1.38e-08	 4.05e-07	 1.60e-06	   -26978.171713	  2e-03	    13150.3	  9
 2	 4	 1	 2	     4642.059218	  9e-04	      2.154216379	  4e-07	 5.59e-07	 0.00e+00	 5.59e-07	 1.60e-06	   -26978.171713	  2e-03	    13150.3	  9
 2	 4	 2	 2	      733.536735	  4e-05	     13.632582423	  7e-07	 2.37e-09	 0.00e+00	 2.37e-09	 1.60e-06	   -26978.171713	  2e-03	    13150.3	  9
 2	 5	 0	 7	     6466.726825	  2e-03	      1.546377367	  4e-07	 3.13e-08	 0.00e+00	 3.13e-08	 1.57e-06	   -26463.872125	  2e-03	    13890.2	 33
 2	 5	 0	 5	     7914.007784	  2e-03	      1.263582280	  3e-07	 1.22e-07	 2.15e-10	 1.23e-07	 1.57e-06	   -26463.872125	  2e-03	    13890.2	 33
 2	 5	 0	 3	     8948.678483	  2e-03	      1.117483438	  2e-07	 2.77e-07	 0.00e+00	 2.77e-07	 1.57e-06	   -26463.872125	  2e-03	    13890.2	 33
 2	 5	 1	 7	     2466.671597	  7e-04	      4.054045951	  1e-06	 1.61e-07	 0.00e+00	 1.61e-07	 1.57e-06	   -26463.872125	  2e-03	    13890.2	 33
 2	 5	 1	 5	     3840.275478	  8e-04	      2.603979860	  5e-07	 3.74e-07	 2.08e-08	 3.95e-07	 1.57e-06	   -26463.872125	  2e-03	    13890.2	 33
 2	 5	 1	 3	     4822.805779	  9e-04	      2.073481798	  4e-07	 5.77e-07	 0.00e+00	 5.77e-07	 1.57e-06	   -26463.872125	  2e-03	    13890.2	 33
 2	 5	 2	 3	      931.495185	  5e-05	     10.735428547	  5e-07	 8.38e-09	 0.00e+00	 8.38e-09	 1.57e-06	   -26463.872125	  2e-03	    13890.2	 33
 2	 6	 0	 8	     6209.185578	  2e-03	      1.610517172	  4e-07	 2.04e-08	 0.00e+00	 2.04e-08	 1.53e-06	   -25856.940837	  2e-03	    14763.5	 13
 2	 6	 0	 6	     7846.231604	  2e-03	      1.274497173	  3e-07	 1.21e-07	 3.01e-10	 1.21e-07	 1.53e-06	   -25856.940837	  2e-03	    14763.5	 13
 2	 6	 0	 4	     9092.331169	  2e-03	      1.099827955	  2e-07	 3.07e-07	 0.00e+00	 3.07e-07	 1.53e-06	   -25856.940837	  2e-03	    14763.5	 13
 2	 6	 1	 8	     2253.546217	  7e-04	      4.437450594	  1e-06	 1.11e-07	 0.00e+00	 1.11e-07	 1.53e-06	   -25856.940837	  2e-03	    14763.5	 13
 2	 6	 1	 6	     3806.739820	  8e-04	      2.626919746	  5e-07	 3.58e-07	 2.91e-08	 3.87e-07	 1.53e-06	   -25856.940837	  2e-03	    14763.5	 13
 2	 6	 1	 4	     4989.749071	  9e-04	      2.004108795	  3e-07	 5.57e-07	 0.00e+00	 5.57e-07	 1.53e-06	   -25856.940837	  2e-03	    14763.5	 13
 2	 6	 2	 4	     1121.230876	  6e-05	      8.918769732	  5e-07	 2.23e-08	 0.00e+00	 2.23e-08	 1.53e-06	   -25856.940837	  2e-03	    14763.5	 13
 2	 7	 0	 9	     5953.654958	  2e-03	      1.679640502	  4e-07	 1.29e-08	 0.00e+00	 1.29e-08	 1.47e-06	   -25162.451586	  2e-03	    15762.7	 45
 2	 7	 0	 7	     7768.147364	  2e-03	      1.287308226	  3e-07	 1.19e-07	 4.03e-10	 1.20e-07	 1.47e-06	   -25162.451586	  2e-03	    15762.7	 45
 2	 7	 0	 5	     9215.428322	  2e-03	      1.085136757	  2e-07	 3.28e-07	 0.00e+00	 3.28e-07	 1.47e-06	   -25162.451586	  2e-03	    15762.7	 45
 2	 7	 1	 9	     2047.176840	  7e-04	      4.884775856	  2e-06	 7.48e-08	 0.00e+00	 7.48e-08	 1.47e-06	   -25162.451586	  2e-03	    15762.7	 45
 2	 7	 1	 7	     3768.092136	  8e-04	      2.653862920	  6e-07	 3.41e-07	 3.87e-08	 3.79e-07	 1.47e-06	   -25162.451586	  2e-03	    15762.7	 45
 2	 7	 1	 5	     5141.696017	  9e-04	      1.944883550	  3e-07	 5.06e-07	 0.00e+00	 5.06e-07	 1.47e-06	   -25162.451586	  2e-03	    15762.7	 45
 2	 7	 2	 5	     1301.420539	  7e-05	      7.683911311	  4e-07	 4.88e-08	 0.00e+00	 4.88e-08	 1.47e-06	   -25162.451586	  2e-03	    15762.7	 45
 2	 8	 0	10	     5701.194593	  2e-03	      1.754018362	  5e-07	 7.95e-09	 0.00e+00	 7.95e-09	 1.41e-06	   -24385.954524	  2e-03	    16879.9	 17
 2	 8	 0	 8	     7680.171891	  2e-03	      1.302054191	  3e-07	 1.18e-07	 5.20e-10	 1.18e-07	 1.41e-06	   -24385.954524	  2e-03	    16879.9	 17
 2	 8	 0	 6	     9317.217918	  2e-03	      1.073281755	  2e-07	 3.38e-07	 0.00e+00	 3.38e-07	 1.41e-06	   -24385.954524	  2e-03	    16879.9	 17
 2	 8	 1	10	     1848.377203	  7e-04	      5.410151123	  2e-06	 4.87e-08	 0.00e+00	 4.87e-08	 1.41e-06	   -24385.954524	  2e-03	    16879.9	 17
 2	 8	 1	 8	     3724.532531	  8e-04	      2.684900700	  6e-07	 3.23e-07	 4.98e-08	 3.72e-07	 1.41e-06	   -24385.954524	  2e-03	    16879.9	 17
 2	 8	 1	 6	     5277.726134	  9e-04	      1.894755383	  3e-07	 4.31e-07	 0.00e+00	 4.31e-07	 1.41e-06	   -24385.954524	  2e-03	    16879.9	 17
 2	 8	 2	 6	     1470.986313	  8e-05	      6.798159787	  4e-07	 9.34e-08	 0.00e+00	 9.34e-08	 1.41e-06	   -24385.954524	  2e-03	    16879.9	 17
 2	 9	 0	11	     5452.652867	  2e-03	      1.833969674	  5e-07	 4.72e-09	 0.00e+00	 4.72e-09	 1.36e-06	   -23533.353025	  2e-03	    18106.6	 57
 2	 9	 0	 9	     7582.753520	  2e-03	      1.318782151	  3e-07	 1.16e-07	 6.52e-10	 1.16e-07	 1.36e-06	   -23533.353025	  2e-03	    18106.6	 57
 2	 9	 0	 7	     9397.245925	  2e-03	      1.064141567	  2e-07	 3.39e-07	 0.00e+00	 3.39e-07	 1.36e-06	   -23533.353025	  2e-03	    18106.6	 57
 2	 9	 1	11	     1657.743332	  7e-04	      6.032296923	  2e-06	 3.06e-08	 0.00e+00	 3.06e-08	 1.36e-06	   -23533.353025	  2e-03	    18106.6	 57
 2	 9	 1	 9	     3676.275402	  8e-04	      2.720144414	  6e-07	 3.04e-07	 6.22e-08	 3.66e-07	 1.36e-06	   -23533.353025	  2e-03	    18106.6	 57
 2	 9	 1	 7	     5397.190697	  9e-04	      1.852815763	  3e-07	 3.40e-07	 0.00e+00	 3.40e-07	 1.36e-06	   -23533.353025	  2e-03	    18106.6	 57
 2	 9	 2	 7	     1629.098562	  9e-05	      6.138364021	  3e-07	 1.61e-07	 0.00e+00	 1.61e-07	 1.36e-06	   -23533.353025	  2e-03	    18106.6	 57
 2	10	 0	12	     5208.680304	  2e-03	      1.919872101	  5e-07	 2.69e-09	 0.00e+00	 2.69e-09	 1.32e-06	   -22610.787591	  2e-03	    19434.0	 21
 2	10	 0	10	     7476.361527	  2e-03	      1.337549016	  3e-07	 1.14e-07	 8.01e-10	 1.15e-07	 1.32e-06	   -22610.787591	  2e-03	    19434.0	 21
 2	10	 0	 8	     9455.338825	  2e-03	      1.057603560	  2e-07	 3.28e-07	 0.00e+00	 3.28e-07	 1.32e-06	   -22610.787591	  2e-03	    19434.0	 21
 2	10	 1	12	     1475.672478	  6e-04	      6.776571461	  3e-06	 1.84e-08	 0.00e+00	 1.84e-08	 1.32e-06	   -22610.787591	  2e-03	    19434.0	 21
 2	10	 1	10	     3623.544136	  8e-04	      2.759729046	  6e-07	 2.84e-07	 7.59e-08	 3.60e-07	 1.32e-06	   -22610.787591	  2e-03	    19434.0	 21
 2	10	 1	 8	     5499.699464	  9e-04	      1.818281174	  3e-07	 2.43e-07	 0.00e+00	 2.43e-07	 1.32e-06	   -22610.787591	  2e-03	    19434.0	 21
 2	10	 2	 8	     1775.166934	  1e-04	      5.633273023	  3e-07	 2.55e-07	 0.00e+00	 2.55e-07	 1.32e-06	   -22610.787591	  2e-03	    19434.0	 21
 2	11	 0	13	     4969.746936	  1e-03	      2.012174891	  6e-07	 1.47e-09	 0.00e+00	 1.47e-09	 1.32e-06	   -21624.530768	  3e-03	    20853.0	 69
 2	11	 0	11	     7361.475123	  2e-03	      1.358423391	  3e-07	 1.12e-07	 9.66e-10	 1.13e-07	 1.32e-06	   -21624.530768	  3e-03	    20853.0	 69
 2	11	 0	 9	     9491.575776	  2e-03	      1.053565839	  2e-07	 3.09e-07	 0.00e+00	 3.09e-07	 1.32e-06	   -21624.530768	  3e-03	    20853.0	 69
 2	11	 1	13	     1302.385874	  6e-04	      7.678215957	  4e-06	 1.06e-08	 0.00e+00	 1.06e-08	 1.32e-06	   -21624.530768	  3e-03	    20853.0	 69
 2	11	 1	11	     3566.565589	  8e-04	      2.803817777	  6e-07	 2.64e-07	 9.09e-08	 3.55e-07	 1.32e-06	   -21624.530768	  3e-03	    20853.0	 69
 2	11	 1	 9	     5585.097658	  9e-04	      1.790478988	  3e-07	 1.51e-07	 0.00e+00	 1.51e-07	 1.32e-06	   -21624.530768	  3e-03	    20853.0	 69
 2	11	 2	 9	     1908.822256	  1e-04	      5.238832463	  3e-07	 3.79e-07	 0.00e+00	 3.79e-07	 1.32e-06	   -21624.530768	  3e-03	    20853.0	 69
 2	12	 0	14	     4736.161615	  1e-03	      2.111414435	  6e-07	 7.60e-10	 0.00e+00	 7.60e-10	 1.35e-06	   -20580.895552	  3e-03	    22354.5	 25
 2	12	 0	12	     7238.572343	  2e-03	      1.381487885	  3e-07	 1.09e-07	 1.15e-09	 1.10e-07	 1.35e-06	   -20580.895552	  3e-03	    22354.5	 25
 2	12	 0	10	     9506.253566	  2e-03	      1.051939119	  2e-07	 2.82e-07	 0.00e+00	 2.82e-07	 1.35e-06	   -20580.895552	  3e-03	    22354.5	 25
 2	12	 1	14	     1137.953191	  6e-04	      8.787707683	  5e-06	 5.82e-09	 0.00e+00	 5.82e-09	 1.35e-06	   -20580.895552	  3e-03	    22354.5	 25
 2	12	 1	12	     3505.564517	  8e-04	      2.852607605	  6e-07	 2.43e-07	 1.07e-07	 3.50e-07	 1.35e-06	   -20580.895552	  3e-03	    22354.5	 25
 2	12	 1	10	     5653.436175	  9e-04	      1.768835747	  3e-07	 7.36e-08	 0.00e+00	 7.36e-08	 1.35e-06	   -20580.895552	  3e-03	    22354.5	 25
 2	12	 2	10	     2029.892039	  1e-04	      4.926370372	  3e-07	 5.32e-07	 0.00e+00	 5.32e-07	 1.35e-06	   -20580.895552	  3e-03	    22354.5	 25
